NPRODUCTO,CONCURSO,ID,R1,R2,R3,R4,R5,FECHA,PRIMOS,REPETIDOS
60,31347,61161,6,1,1,6,0,2023-10-22,0,1
60,31346,69852,6,9,8,5,1,2023-10-22,1,0
60,31345,82711,8,2,7,1,0,2023-10-22,2,0
60,31344,65143,6,5,1,4,2,2023-10-22,2,0
60,31343,70224,7,0,2,2,3,2023-10-22,4,0
60,31342,87557,8,7,5,5,6,2023-10-21,3,0
60,31341,13684,1,3,6,8,3,2023-10-21,2,1
60,31340,10766,1,0,7,6,5,2023-10-21,2,1
60,31339,19883,1,9,8,8,2,2023-10-21,1,0
60,31338,84234,8,4,2,3,3,2023-10-21,3,1
60,31337,27539,2,7,5,3,8,2023-10-20,4,2
60,31336,57069,5,7,0,6,8,2023-10-20,2,2
60,31335,97074,9,7,0,7,3,2023-10-20,3,2
60,31334,85974,8,5,9,7,3,2023-10-20,3,1
60,31333,46917,4,6,9,1,6,2023-10-20,0,1
60,31332,1922,0,1,9,2,1,2023-10-19,1,0
60,31331,19659,1,9,6,5,8,2023-10-19,1,1
60,31330,17228,1,7,2,2,7,2023-10-19,4,1
60,31329,80231,8,0,2,3,0,2023-10-19,2,1
60,31328,802,0,0,8,0,1,2023-10-19,0,0
60,31327,49026,4,9,0,2,5,2023-10-18,2,2
60,31326,9616,0,9,6,1,5,2023-10-18,1,1
60,31325,68632,6,8,6,3,1,2023-10-18,1,1
60,31324,49611,4,9,6,1,0,2023-10-18,0,0
60,31323,68805,6,8,8,0,4,2023-10-18,0,0
60,31322,17381,1,7,3,8,0,2023-10-17,2,1
60,31321,27437,2,7,4,3,6,2023-10-17,3,0
60,31320,30299,3,0,2,9,8,2023-10-17,2,1
60,31319,8519,0,8,5,1,8,2023-10-17,1,0
60,31318,95753,9,5,7,5,2,2023-10-17,4,1
60,31317,21255,2,1,2,5,4,2023-10-16,3,1
60,31316,1178,0,1,1,7,7,2023-10-16,2,0
60,31315,52310,5,2,3,0,9,2023-10-16,3,1
60,31314,59873,5,9,8,7,2,2023-10-16,3,1
60,31313,70972,7,0,9,7,1,2023-10-16,2,1
60,31312,68779,6,8,7,7,8,2023-10-15,2,2
60,31311,48716,4,8,7,1,5,2023-10-15,2,1
60,31310,72797,7,2,7,9,6,2023-10-15,3,1
60,31309,82974,8,2,9,7,3,2023-10-15,3,0
60,31308,17585,1,7,5,8,4,2023-10-15,2,0
60,31307,21243,2,1,2,4,2,2023-10-14,3,1
60,31306,39149,3,9,1,4,8,2023-10-14,1,1
60,31305,53344,5,3,3,4,3,2023-10-14,4,0
60,31304,27088,2,7,0,8,7,2023-10-14,3,0
60,31303,83713,8,3,7,1,2,2023-10-14,3,0
60,31302,18646,1,8,6,4,5,2023-10-13,1,0
60,31301,62269,6,2,2,6,8,2023-10-13,2,1
60,31300,40662,4,0,6,6,1,2023-10-13,0,1
60,31299,60206,6,0,2,0,5,2023-10-13,2,1
60,31298,43282,4,3,2,8,1,2023-10-13,2,0
60,31297,20740,2,0,7,3,9,2023-10-12,3,0
60,31296,95518,9,5,5,1,7,2023-10-12,3,1
60,31295,92361,9,2,3,6,0,2023-10-12,2,0
60,31294,28860,2,8,8,5,9,2023-10-12,2,0
60,31293,39271,3,9,2,7,0,2023-10-12,3,0
60,31292,44818,4,4,8,1,7,2023-10-11,1,0
60,31291,76177,7,6,1,7,6,2023-10-11,2,1
60,31290,2727,0,2,7,2,6,2023-10-11,3,1
60,31289,5982,0,5,9,8,1,2023-10-11,1,0
60,31288,84848,8,4,8,4,7,2023-10-11,1,2
60,31287,84013,8,4,0,1,2,2023-10-10,1,0
60,31286,31624,3,1,6,2,3,2023-10-10,3,0
60,31285,67181,6,7,1,8,0,2023-10-10,1,1
60,31284,42461,4,2,4,6,0,2023-10-10,1,1
60,31283,22572,2,2,5,7,1,2023-10-10,4,1
60,31282,71598,7,1,5,9,7,2023-10-09,3,0
60,31281,97386,9,7,3,8,5,2023-10-09,3,0
60,31280,46015,4,6,0,1,4,2023-10-09,0,0
60,31279,64264,6,4,2,6,3,2023-10-09,2,1
60,31278,86063,8,6,0,6,2,2023-10-09,1,0
60,31277,23171,2,3,1,7,0,2023-10-08,3,0
60,31276,15602,1,5,6,0,1,2023-10-08,1,1
60,31275,32810,3,2,8,0,9,2023-10-08,2,1
60,31274,93904,9,3,9,0,3,2023-10-08,2,0
60,31273,47261,4,7,2,6,0,2023-10-08,2,2
60,31272,16231,1,6,2,3,0,2023-10-07,2,0
60,31271,53072,5,3,0,7,1,2023-10-07,3,2
60,31270,13942,1,3,9,4,1,2023-10-07,1,1
60,31269,53486,5,3,4,8,5,2023-10-07,3,1
60,31268,7688,0,7,6,8,7,2023-10-07,2,0
60,31267,83737,8,3,7,3,6,2023-10-06,3,2
60,31266,83905,8,3,9,0,4,2023-10-06,1,0
60,31265,6591,0,6,5,9,0,2023-10-06,1,1
60,31264,85641,8,5,6,4,0,2023-10-06,1,0
60,31263,57762,5,7,7,6,1,2023-10-06,3,0
60,31262,6099,0,6,0,9,8,2023-10-05,0,0
60,31261,19823,1,9,8,2,2,2023-10-05,2,0
60,31260,42349,4,2,3,4,8,2023-10-05,2,1
60,31259,55046,5,5,0,4,5,2023-10-05,3,1
60,31258,48078,4,8,0,7,7,2023-10-05,2,0
60,31257,37946,3,7,9,4,5,2023-10-04,3,0
60,31256,51670,5,1,6,6,9,2023-10-04,1,1
60,31255,36636,3,6,6,3,5,2023-10-04,3,0
60,31254,8473,0,8,4,7,2,2023-10-04,2,0
60,31253,35748,3,5,7,4,7,2023-10-04,4,0
60,31252,40933,4,0,9,3,2,2023-10-03,2,0
60,31251,59858,5,9,8,5,7,2023-10-03,3,1
60,31250,22254,2,2,2,5,3,2023-10-03,5,0
60,31249,78549,7,8,5,4,8,2023-10-03,2,1
60,31248,77134,7,7,1,3,3,2023-10-03,4,1
60,31247,7789,0,7,7,8,8,2023-10-02,2,1
60,31246,47613,4,7,6,1,2,2023-10-02,2,1
60,31245,52133,5,2,1,3,2,2023-10-02,4,1
60,31244,19839,1,9,8,3,8,2023-10-02,1,0
60,31243,54260,5,4,2,5,9,2023-10-02,3,1
60,31242,75359,7,5,3,5,8,2023-10-01,4,0
60,31241,18748,1,8,7,4,7,2023-10-01,2,0
60,31240,831,0,0,8,3,0,2023-10-01,1,0
60,31239,12309,1,2,3,0,8,2023-10-01,2,0
60,31238,87814,8,7,8,1,3,2023-10-01,2,0
60,31237,72027,7,2,0,2,6,2023-09-30,3,0
60,31236,85682,8,5,6,8,1,2023-09-30,1,0
60,31235,49991,4,9,9,9,0,2023-09-30,0,0
60,31234,30133,3,0,1,3,2,2023-09-30,3,0
60,31233,44327,4,4,3,2,6,2023-09-30,2,0
60,31232,19989,1,9,9,8,8,2023-09-29,0,0
60,31231,5766,0,5,7,6,5,2023-09-29,3,0
60,31230,73007,7,3,0,0,6,2023-09-29,2,1
60,31229,79585,7,9,5,8,4,2023-09-29,2,0
60,31228,21291,2,1,2,9,0,2023-09-29,2,2
60,31227,25259,2,5,2,5,8,2023-09-28,4,0
60,31226,90116,9,0,1,1,5,2023-09-28,1,1
60,31225,83336,8,3,3,3,5,2023-09-28,4,1
60,31224,1308,0,1,3,0,7,2023-09-28,2,2
60,31223,3602,0,3,6,0,1,2023-09-28,1,1
60,31222,269,0,0,2,6,8,2023-09-27,1,1
60,31221,5514,0,5,5,1,3,2023-09-27,3,0
60,31220,19842,1,9,8,4,1,2023-09-27,0,0
60,31219,62260,6,2,2,5,9,2023-09-27,3,0
60,31218,31718,3,1,7,1,7,2023-09-27,3,1
60,31217,33970,3,3,9,6,9,2023-09-26,2,0
60,31216,22008,2,2,0,0,7,2023-09-26,3,0
60,31215,66657,6,6,6,5,6,2023-09-26,1,0
60,31214,71335,7,1,3,3,4,2023-09-26,3,1
60,31213,1527,0,1,5,2,6,2023-09-26,2,1
60,31212,47828,4,7,8,2,7,2023-09-25,3,0
60,31211,31390,3,1,3,8,9,2023-09-25,2,1
60,31210,34852,3,4,8,5,1,2023-09-25,2,0
60,31209,72921,7,2,9,2,0,2023-09-25,3,0
60,31208,21567,2,1,5,6,6,2023-09-25,2,0
60,31207,36305,3,6,3,0,4,2023-09-24,2,0
60,31206,22167,2,2,1,6,6,2023-09-24,2,0
60,31205,50331,5,0,3,3,0,2023-09-24,3,1
60,31204,70286,7,0,2,8,5,2023-09-24,3,0
60,31203,93977,9,3,9,7,6,2023-09-24,2,0
60,31202,46822,4,6,8,2,1,2023-09-23,1,0
60,31201,20604,2,0,6,0,3,2023-09-23,2,0
60,31200,96986,9,6,9,8,5,2023-09-23,1,2
60,31199,98236,9,8,2,3,5,2023-09-23,3,1
60,31198,67273,6,7,2,7,2,2023-09-23,4,0
60,31197,23807,2,3,8,0,6,2023-09-22,2,1
60,31196,47879,4,7,8,7,8,2023-09-22,2,0
60,31195,51365,5,1,3,6,4,2023-09-22,2,0
60,31194,93190,9,3,1,8,9,2023-09-22,1,0
60,31193,57094,5,7,0,9,3,2023-09-22,3,1
60,31192,84006,8,4,0,0,5,2023-09-21,1,1
60,31191,3088,0,3,0,8,7,2023-09-21,2,0
60,31190,54516,5,4,5,1,5,2023-09-21,3,0
60,31189,12000,1,1,9,9,9,2023-09-21,0,0
60,31188,26136,2,6,1,3,5,2023-09-21,3,1
60,31187,14566,1,4,5,6,5,2023-09-20,2,0
60,31186,69860,6,9,8,5,9,2023-09-20,1,1
60,31185,28950,2,8,9,4,9,2023-09-20,1,0
60,31184,62003,6,2,0,0,2,2023-09-20,2,0
60,31183,47375,4,7,3,7,4,2023-09-20,3,1
60,31182,50366,5,0,3,6,5,2023-09-19,3,0
60,31181,1791,0,1,7,9,0,2023-09-19,1,0
60,31180,48390,4,8,3,8,9,2023-09-19,1,0
60,31179,85064,8,5,0,6,3,2023-09-19,2,0
60,31178,58911,5,8,9,1,0,2023-09-19,1,0
60,31177,41379,4,1,3,7,8,2023-09-18,2,0
60,31176,68450,6,8,4,4,9,2023-09-18,0,0
60,31175,79854,7,9,8,5,3,2023-09-18,3,0
60,31174,4208,0,4,2,0,7,2023-09-18,2,2
60,31173,44958,4,4,9,5,7,2023-09-18,2,0
60,31172,97226,9,7,2,2,5,2023-09-17,4,1
60,31171,31521,3,1,5,2,0,2023-09-17,3,1
60,31170,44101,4,4,1,0,0,2023-09-17,0,3
60,31169,74110,7,4,1,0,9,2023-09-17,1,1
60,31168,27176,2,7,1,7,5,2023-09-17,4,1
60,31167,70686,7,0,6,8,5,2023-09-16,2,1
60,31166,39106,3,9,1,0,5,2023-09-16,2,0
60,31165,3948,0,3,9,4,7,2023-09-16,2,0
60,31164,79361,7,9,3,6,0,2023-09-16,2,1
60,31163,77559,7,7,5,5,8,2023-09-16,4,0
60,31162,38098,3,8,0,9,7,2023-09-15,2,1
60,31161,75988,7,5,9,8,7,2023-09-15,3,1
60,31160,55495,5,5,4,9,4,2023-09-15,2,1
60,31159,3800,0,3,7,9,9,2023-09-15,2,0
60,31158,97265,9,7,2,6,4,2023-09-15,2,1
60,31157,81164,8,1,1,6,3,2023-09-14,1,0
60,31156,7646,0,7,6,4,5,2023-09-14,2,0
60,31155,14758,1,4,7,5,7,2023-09-14,3,1
60,31154,66254,6,6,2,5,3,2023-09-14,3,0
60,31153,73012,7,3,0,1,1,2023-09-14,2,1
60,31152,21090,2,1,0,8,9,2023-09-13,1,0
60,31151,79706,7,9,7,0,5,2023-09-13,3,0
60,31150,91470,9,1,4,6,9,2023-09-13,0,0
60,31149,84011,8,4,0,1,0,2023-09-13,0,1
60,31148,14830,1,4,8,2,9,2023-09-13,1,0
60,31147,68236,6,8,2,3,5,2023-09-12,3,1
60,31146,13300,1,3,2,9,9,2023-09-12,2,1
60,31145,3533,0,3,5,3,2,2023-09-12,4,1
60,31144,14173,1,4,1,7,2,2023-09-12,2,1
60,31143,26903,2,6,9,0,2,2023-09-12,2,0
60,31142,68045,6,8,0,4,4,2023-09-11,0,0
60,31141,80740,8,0,7,3,9,2023-09-11,2,0
60,31140,95603,9,5,6,0,2,2023-09-11,2,1
60,31139,80393,8,0,3,9,2,2023-09-11,2,0
60,31138,11852,1,1,8,5,1,2023-09-11,1,1
60,31137,71368,7,1,3,6,7,2023-09-10,3,0
60,31136,15182,1,5,1,8,1,2023-09-10,1,1
60,31135,21612,2,1,6,1,1,2023-09-10,1,1
60,31134,24146,2,4,1,4,5,2023-09-10,2,1
60,31133,20553,2,0,5,5,2,2023-09-10,4,0
60,31132,4318,0,4,3,1,7,2023-09-09,2,0
60,31131,30107,3,0,1,0,6,2023-09-09,1,0
60,31130,9636,0,9,6,3,5,2023-09-09,2,1
60,31129,94649,9,4,6,4,8,2023-09-09,0,0
60,31128,63912,6,3,9,1,1,2023-09-09,1,0
60,31127,22775,2,2,7,7,4,2023-09-08,4,1
60,31126,12051,1,2,0,5,0,2023-09-08,2,0
60,31125,50483,5,0,4,8,2,2023-09-08,2,0
60,31124,37959,3,7,9,5,8,2023-09-08,3,0
60,31123,72030,7,2,0,2,9,2023-09-08,3,0
60,31122,89403,8,9,4,0,2,2023-09-07,1,0
60,31121,32719,3,2,7,1,8,2023-09-07,3,1
60,31120,72663,7,2,6,6,2,2023-09-07,3,1
60,31119,76912,7,6,9,1,1,2023-09-07,1,0
60,31118,63267,6,3,2,6,6,2023-09-07,2,0
60,31117,37313,3,7,3,1,2,2023-09-06,4,0
60,31116,20669,2,0,6,6,8,2023-09-06,1,0
60,31115,82175,8,2,1,7,4,2023-09-06,2,0
60,31114,54589,5,4,5,8,8,2023-09-06,2,0
60,31113,8357,0,8,3,5,6,2023-09-06,2,1
60,31112,17314,1,7,3,1,3,2023-09-05,3,0
60,31111,89503,8,9,5,0,2,2023-09-05,2,1
60,31110,93909,9,3,9,0,8,2023-09-05,1,2
60,31109,93196,9,3,1,9,5,2023-09-05,2,0
60,31108,8977,0,8,9,7,6,2023-09-05,1,1
60,31107,62497,6,2,4,9,6,2023-09-04,1,0
60,31106,11886,1,1,8,8,5,2023-09-04,1,1
60,31105,37646,3,7,6,4,5,2023-09-04,3,2
60,31104,57726,5,7,7,2,5,2023-09-04,5,1
60,31103,41406,4,1,4,0,5,2023-09-04,1,1
60,31102,45164,4,5,1,6,3,2023-09-03,2,0
60,31101,82231,8,2,2,3,0,2023-09-03,3,1
60,31100,83128,8,3,1,2,7,2023-09-03,3,2
60,31099,82098,8,2,0,9,7,2023-09-03,2,0
60,31098,31534,3,1,5,3,3,2023-09-03,4,2
60,31097,33835,3,3,8,3,4,2023-09-02,3,0
60,31096,59212,5,9,2,1,1,2023-09-02,2,0
60,31095,28601,2,8,6,0,0,2023-09-02,1,1
60,31094,60121,6,0,1,2,0,2023-09-02,1,0
60,31093,31468,3,1,4,6,7,2023-09-02,2,3
60,31092,32478,3,2,4,7,7,2023-09-01,4,0
60,31091,57341,5,7,3,4,0,2023-09-01,3,1
60,31090,37205,3,7,2,0,4,2023-09-01,3,0
60,31089,10987,1,0,9,8,6,2023-09-01,0,0
60,31088,87005,8,7,0,0,4,2023-09-01,1,0
60,31087,59618,5,9,6,1,7,2023-08-31,2,0
60,31086,2374,0,2,3,7,3,2023-08-31,4,1
60,31085,16383,1,6,3,8,2,2023-08-31,2,0
60,31084,69432,6,9,4,3,1,2023-08-31,1,1
60,31083,49526,4,9,5,2,5,2023-08-31,3,0
60,31082,80758,8,0,7,5,7,2023-08-30,3,0
60,31081,97807,9,7,8,0,6,2023-08-30,1,0
60,31080,82446,8,2,4,4,5,2023-08-30,2,1
60,31079,50045,5,0,0,4,4,2023-08-30,1,1
60,31078,71150,7,1,1,4,9,2023-08-30,1,0
60,31077,46708,4,6,7,0,7,2023-08-29,2,1
60,31076,45140,4,5,1,3,9,2023-08-29,2,0
60,31075,23215,2,3,2,1,4,2023-08-29,3,0
60,31074,62592,6,2,5,9,1,2023-08-29,2,0
60,31073,19036,1,9,0,3,5,2023-08-29,2,2
60,31072,72032,7,2,0,3,1,2023-08-28,3,1
60,31071,9099,0,9,0,9,8,2023-08-28,0,1
60,31070,19847,1,9,8,4,6,2023-08-28,0,0
60,31069,97205,9,7,2,0,4,2023-08-28,2,0
60,31068,59379,5,9,3,7,8,2023-08-28,3,1
60,31067,34363,3,4,3,6,2,2023-08-27,3,2
60,31066,35870,3,5,8,6,9,2023-08-27,2,0
60,31065,20086,2,0,0,8,5,2023-08-27,2,0
60,31064,44634,4,4,6,3,3,2023-08-27,2,0
60,31063,2187,0,2,1,8,6,2023-08-27,1,0
60,31062,30019,3,0,0,1,8,2023-08-26,1,0
60,31061,2854,0,2,8,5,3,2023-08-26,3,0
60,31060,58347,5,8,3,4,6,2023-08-26,2,0
60,31059,95429,9,5,4,2,8,2023-08-26,2,0
60,31058,8094,0,8,0,9,3,2023-08-26,1,0
60,31057,12223,1,2,2,2,2,2023-08-25,4,0
60,31056,78605,7,8,6,0,4,2023-08-25,1,1
60,31055,62204,6,2,2,0,3,2023-08-25,3,0
60,31054,26096,2,6,0,9,5,2023-08-25,2,1
60,31053,99436,9,9,4,3,5,2023-08-25,2,0
60,31052,36053,3,6,0,5,2,2023-08-24,3,0
60,31051,3576,0,3,5,7,5,2023-08-24,4,0
60,31050,97063,9,7,0,6,2,2023-08-24,2,1
60,31049,30613,3,0,6,1,2,2023-08-24,2,0
60,31048,62769,6,2,7,6,8,2023-08-24,2,0
60,31047,23351,2,3,3,5,0,2023-08-23,4,0
60,31046,12196,1,2,1,9,5,2023-08-23,2,1
60,31045,89598,8,9,5,9,7,2023-08-23,2,1
60,31044,49104,4,9,1,0,3,2023-08-23,1,0
60,31043,86700,8,6,6,9,9,2023-08-23,0,0
60,31042,70276,7,0,2,7,5,2023-08-22,4,2
60,31041,80678,8,0,6,7,7,2023-08-22,2,2
60,31040,958,0,0,9,5,7,2023-08-22,2,0
60,31039,98563,9,8,5,6,2,2023-08-22,2,1
60,31038,88331,8,8,3,3,0,2023-08-22,2,0
60,31037,50653,5,0,6,5,2,2023-08-21,3,0
60,31036,82521,8,2,5,2,0,2023-08-21,3,3
60,31035,72021,7,2,0,2,0,2023-08-21,3,1
60,31034,10611,1,0,6,1,0,2023-08-21,0,1
60,31033,26652,2,6,6,5,1,2023-08-21,2,0
60,31032,83300,8,3,2,9,9,2023-08-20,2,2
60,31031,86996,8,6,9,9,5,2023-08-20,1,1
60,31030,81201,8,1,2,0,0,2023-08-20,1,0
60,31029,49182,4,9,1,8,1,2023-08-20,0,0
60,31028,61423,6,1,4,2,2,2023-08-20,2,1
60,31027,2903,0,2,9,0,2,2023-08-19,2,0
60,31026,80188,8,0,1,8,7,2023-08-19,1,0
60,31025,9621,0,9,6,2,0,2023-08-19,1,0
60,31024,88485,8,8,4,8,4,2023-08-19,0,0
60,31023,90130,9,0,1,2,9,2023-08-19,1,0
60,31022,3977,0,3,9,7,6,2023-08-18,2,0
60,31021,88669,8,8,6,6,8,2023-08-18,0,2
60,31020,80694,8,0,6,9,3,2023-08-18,1,0
60,31019,1219,0,1,2,1,8,2023-08-18,1,2
60,31018,3288,0,3,2,8,7,2023-08-18,3,0
60,31017,47113,4,7,1,1,2,2023-08-17,2,1
60,31016,86433,8,6,4,3,2,2023-08-17,2,0
60,31015,3264,0,3,2,6,3,2023-08-17,3,0
60,31014,42753,4,2,7,5,2,2023-08-17,4,2
60,31013,47741,4,7,7,4,0,2023-08-17,2,0
60,31012,69369,6,9,3,6,8,2023-08-16,1,1
60,31011,20318,2,0,3,1,7,2023-08-16,3,0
60,31010,32272,3,2,2,7,1,2023-08-16,4,2
60,31009,22862,2,2,8,6,1,2023-08-16,2,1
60,31008,74472,7,4,4,7,1,2023-08-16,2,1
60,31007,31457,3,1,4,5,6,2023-08-15,2,1
60,31006,37910,3,7,9,0,9,2023-08-15,2,1
60,31005,57462,5,7,4,6,1,2023-08-15,2,1
60,31004,51559,5,1,5,5,8,2023-08-15,3,0
60,31003,32396,3,2,3,9,5,2023-08-15,4,0
60,31002,50779,5,0,7,7,8,2023-08-14,3,1
60,31001,13795,1,3,7,9,4,2023-08-14,2,1
60,31000,30693,3,0,6,9,2,2023-08-14,2,2
60,30999,30235,3,0,2,3,4,2023-08-14,3,1
60,30998,64745,6,4,7,4,4,2023-08-14,1,0
60,30997,15830,1,5,8,2,9,2023-08-13,2,0
60,30996,80415,8,0,4,1,4,2023-08-13,0,0
60,30995,73032,7,3,0,3,1,2023-08-13,3,0
60,30994,88309,8,8,3,0,8,2023-08-13,1,1
60,30993,11804,1,1,8,0,3,2023-08-13,1,0
60,30992,76623,7,6,6,2,2,2023-08-12,3,0
60,30991,19231,1,9,2,3,0,2023-08-12,2,2
60,30990,12351,1,2,3,5,0,2023-08-12,3,0
60,30989,98965,9,8,9,6,4,2023-08-12,0,0
60,30988,11711,1,1,7,1,0,2023-08-12,1,0
60,30987,26535,2,6,5,3,4,2023-08-11,3,1
