NPRODUCTO,CONCURSO,R1,R2,R3,R4,R5,FECHA,PRIMOS
60,12358,9,7,0,6,2,2009-06-26,2
60,12357,8,0,7,9,0,2009-06-26,1
60,12356,8,2,0,2,6,2009-06-25,2
60,12355,1,1,1,3,4,2009-06-25,1
60,12354,3,0,3,9,7,2009-06-24,3
60,12353,0,8,4,6,8,2009-06-24,0
60,12352,9,8,0,3,2,2009-06-23,2
60,12351,8,4,4,3,7,2009-06-23,2
60,12350,8,3,2,8,9,2009-06-22,2
60,12349,1,4,6,6,0,2009-06-22,0
60,12348,2,9,7,4,0,2009-06-21,2
60,12347,7,8,5,2,9,2009-06-21,3
60,12346,2,8,8,9,1,2009-06-20,1
60,12345,1,0,5,6,3,2009-06-20,2
60,12344,5,5,3,7,4,2009-06-19,4
60,12343,6,7,5,3,9,2009-06-19,3
60,12342,3,9,1,5,2,2009-06-18,3
60,12341,5,7,1,1,0,2009-06-18,2
60,12340,7,9,5,2,3,2009-06-17,4
60,12339,9,7,6,3,9,2009-06-17,2
60,12338,1,2,8,9,7,2009-06-16,2
60,12337,5,8,0,8,5,2009-06-16,2
60,12336,6,5,5,0,5,2009-06-15,3
60,12335,4,2,8,6,0,2009-06-15,1
60,12334,0,5,2,4,0,2009-06-14,2
60,12333,1,7,9,1,9,2009-06-14,1
60,12332,0,2,4,1,0,2009-06-13,1
60,12331,6,4,7,9,9,2009-06-13,1
60,12330,6,1,0,6,4,2009-06-12,0
60,12329,9,9,2,0,6,2009-06-12,1
60,12328,0,1,0,7,0,2009-06-11,1
60,12327,4,4,0,7,6,2009-06-11,1
60,12326,3,7,1,7,4,2009-06-10,3
60,12325,4,7,6,1,4,2009-06-10,1
60,12324,5,2,5,4,2,2009-06-09,4
60,12323,5,2,8,9,8,2009-06-09,2
60,12322,1,8,1,0,3,2009-06-08,1
60,12321,0,0,9,1,4,2009-06-08,0
60,12320,4,4,0,8,3,2009-06-07,1
60,12319,5,7,3,3,8,2009-06-07,4
60,12318,7,6,9,2,5,2009-06-06,3
60,12317,2,1,3,7,9,2009-06-06,3
60,12316,8,3,5,6,8,2009-06-05,2
60,12315,3,5,4,2,0,2009-06-05,3
60,12314,3,4,3,4,3,2009-06-04,3
60,12313,5,2,3,7,5,2009-06-04,5
60,12312,2,9,6,1,5,2009-06-03,2
60,12311,5,6,3,3,6,2009-06-03,3
60,12310,4,2,0,2,1,2009-06-02,2
60,12309,1,5,0,2,2,2009-06-02,3
60,12308,5,1,7,3,5,2009-06-01,4
60,12307,0,6,5,2,6,2009-06-01,2
60,12306,3,3,2,7,4,2009-05-31,4
60,12305,2,6,9,6,5,2009-05-31,2
60,12304,6,4,2,9,3,2009-05-30,2
60,12303,9,9,4,6,6,2009-05-30,0
60,12302,2,8,1,4,4,2009-05-29,1
60,12301,1,5,1,3,4,2009-05-29,2
60,12300,2,9,8,9,0,2009-05-28,1
60,12299,6,6,1,4,9,2009-05-28,0
60,12298,8,9,2,1,5,2009-05-27,2
60,12297,4,8,5,6,3,2009-05-27,2
60,12296,2,9,3,7,5,2009-05-26,4
60,12295,4,5,0,4,5,2009-05-26,2
60,12294,3,1,1,8,8,2009-05-25,1
60,12293,2,0,2,9,0,2009-05-25,2
60,12292,5,4,1,3,8,2009-05-24,2
60,12291,0,3,6,8,9,2009-05-24,1
60,12290,6,8,1,4,5,2009-05-23,1
60,12289,6,6,1,3,8,2009-05-23,1
60,12288,1,7,7,0,7,2009-05-22,3
60,12287,5,5,6,6,5,2009-05-22,3
60,12286,9,0,5,4,6,2009-05-21,1
60,12285,9,7,3,7,6,2009-05-21,3
60,12284,5,9,6,3,6,2009-05-20,2
60,12283,1,9,9,1,0,2009-05-20,0
60,12282,6,4,3,5,0,2009-05-19,2
60,12281,4,0,1,1,8,2009-05-19,0
60,12280,6,3,5,1,9,2009-05-18,2
60,12279,1,6,9,8,5,2009-05-18,1
60,12278,0,2,4,2,1,2009-05-17,2
60,12277,8,0,0,5,2,2009-05-17,2
60,12276,0,3,6,9,8,2009-05-16,1
60,12275,8,1,8,7,1,2009-05-16,1
60,12274,1,0,7,2,3,2009-05-15,3
60,12273,2,4,9,1,7,2009-05-15,2
60,12272,5,6,1,6,5,2009-05-14,2
60,12271,4,4,7,9,9,2009-05-14,1
60,12270,5,3,0,0,6,2009-05-13,2
60,12269,0,1,0,1,8,2009-05-13,0
60,12268,6,1,4,2,3,2009-05-12,2
60,12267,4,5,7,7,6,2009-05-12,3
60,12266,8,1,9,7,0,2009-05-11,1
60,12265,5,7,9,3,8,2009-05-11,3
60,12264,8,8,2,6,1,2009-05-10,1
60,12263,6,7,6,8,2,2009-05-10,2
60,12262,9,8,0,4,6,2009-05-09,0
60,12261,1,7,7,9,8,2009-05-09,2
60,12260,8,6,2,4,7,2009-05-08,2
60,12259,9,2,9,8,0,2009-05-08,1
60,12258,8,5,1,2,4,2009-05-07,2
60,12257,9,9,6,0,5,2009-05-07,1
60,12256,5,3,4,0,5,2009-05-06,3
60,12255,1,6,0,8,1,2009-05-06,0
60,12254,9,2,6,2,8,2009-05-05,2
60,12253,6,7,1,8,3,2009-05-05,2
60,12252,6,9,3,0,2,2009-05-04,2
60,12251,8,6,4,0,0,2009-05-04,0
60,12250,6,2,8,0,5,2009-05-03,2
60,12249,2,9,4,7,4,2009-05-03,2
60,12248,6,2,9,7,4,2009-05-02,2
60,12247,2,1,8,0,7,2009-05-02,2
60,12246,6,1,5,2,4,2009-05-01,2
60,12245,8,3,1,7,2,2009-05-01,3
60,12244,5,4,5,7,3,2009-04-30,4
60,12243,9,6,1,1,3,2009-04-30,1
60,12242,0,2,7,2,4,2009-04-29,3
60,12241,7,4,8,9,8,2009-04-29,1
60,12240,5,5,3,0,1,2009-04-28,3
60,12239,3,5,9,4,6,2009-04-28,2
60,12238,9,5,1,3,7,2009-04-27,3
60,12237,9,8,4,3,8,2009-04-27,1
60,12236,6,1,7,4,3,2009-04-26,2
60,12235,7,2,9,4,3,2009-04-26,3
60,12234,3,5,6,0,1,2009-04-25,2
60,12233,7,5,2,2,5,2009-04-25,5
60,12232,0,9,3,1,9,2009-04-24,1
60,12231,3,9,4,1,0,2009-04-24,1
60,12230,3,2,3,1,0,2009-04-23,3
60,12229,6,4,9,7,3,2009-04-23,2
60,12228,6,7,7,1,5,2009-04-22,3
60,12227,2,3,0,1,7,2009-04-22,3
60,12226,9,4,2,5,8,2009-04-21,2
60,12225,7,7,1,6,9,2009-04-21,2
60,12224,2,9,2,0,9,2009-04-20,2
60,12223,2,5,6,1,5,2009-04-20,3
60,12222,6,5,9,3,8,2009-04-19,2
60,12221,0,1,4,3,9,2009-04-19,1
60,12220,2,7,8,5,0,2009-04-18,3
60,12219,2,3,7,1,3,2009-04-18,4
60,12218,7,3,7,7,1,2009-04-17,4
60,12217,5,0,0,4,9,2009-04-17,1
60,12216,4,8,2,6,7,2009-04-16,2
60,12215,4,9,8,7,0,2009-04-16,1
60,12214,2,6,2,1,4,2009-04-15,2
60,12213,2,1,8,4,7,2009-04-15,2
60,12212,2,4,7,3,5,2009-04-14,4
60,12211,4,3,1,3,5,2009-04-14,3
60,12210,0,4,0,7,1,2009-04-13,1
60,12209,4,6,0,9,8,2009-04-13,0
60,12208,5,2,8,4,3,2009-04-12,3
60,12207,0,8,3,5,1,2009-04-12,2
60,12206,5,9,5,7,4,2009-04-11,3
60,12205,5,4,0,5,4,2009-04-11,2
60,12204,9,6,7,7,9,2009-04-10,2
60,12203,7,9,6,2,3,2009-04-10,3
60,12202,9,7,3,0,1,2009-04-09,2
60,12201,8,9,4,0,6,2009-04-09,0
60,12200,1,3,0,1,3,2009-04-08,2
60,12199,8,0,6,9,1,2009-04-08,0
60,12198,3,9,8,4,1,2009-04-07,1
60,12197,1,1,7,5,5,2009-04-07,3
60,12196,1,7,6,2,8,2009-04-06,2
60,12195,3,1,8,6,4,2009-04-06,1
60,12194,6,1,5,6,6,2009-04-05,1
60,12193,4,5,7,7,2,2009-04-05,4
60,12192,4,9,0,7,1,2009-04-04,1
60,12191,9,0,2,7,8,2009-04-04,2
60,12190,9,5,8,1,5,2009-04-03,2
60,12189,0,0,8,3,1,2009-04-03,1
60,12188,9,6,6,4,6,2009-04-02,0
60,12187,0,1,8,6,8,2009-04-02,0
60,12186,5,6,1,4,8,2009-04-01,1
60,12185,8,7,1,0,0,2009-04-01,1
60,12184,6,1,1,1,6,2009-03-31,0
60,12183,3,7,4,3,8,2009-03-31,3
60,12182,1,7,8,7,7,2009-03-30,3
60,12181,3,2,9,8,7,2009-03-30,3
60,12180,6,4,9,9,7,2009-03-29,1
60,12179,8,7,0,8,0,2009-03-29,1
60,12178,3,3,3,3,4,2009-03-28,4
60,12177,2,8,5,5,0,2009-03-28,3
60,12176,4,9,2,7,5,2009-03-27,3
60,12175,1,3,8,9,8,2009-03-27,1
60,12174,7,5,2,8,1,2009-03-26,3
60,12173,4,4,4,4,5,2009-03-26,1
60,12172,9,1,0,6,7,2009-03-25,1
60,12171,6,2,8,2,5,2009-03-25,3
60,12170,5,7,5,3,6,2009-03-24,4
60,12169,5,4,5,9,0,2009-03-24,2
60,12168,4,4,6,3,0,2009-03-23,1
60,12167,9,7,3,0,6,2009-03-23,2
60,12166,0,5,6,0,2,2009-03-22,2
60,12165,8,8,2,6,7,2009-03-22,2
60,12164,8,1,1,4,2,2009-03-21,1
60,12163,7,3,2,3,4,2009-03-21,4
60,12162,5,9,8,7,4,2009-03-20,2
60,12161,1,6,1,9,7,2009-03-20,1
60,12160,3,2,8,7,9,2009-03-19,3
60,12159,8,2,6,8,2,2009-03-19,2
60,12158,9,7,0,0,5,2009-03-18,2
60,12157,9,3,0,8,0,2009-03-18,1
60,12156,3,5,6,3,3,2009-03-17,4
60,12155,7,0,7,9,5,2009-03-17,3
60,12154,1,4,2,3,8,2009-03-16,2
60,12153,2,1,6,8,8,2009-03-16,1
60,12152,7,2,5,3,2,2009-03-15,5
60,12151,3,6,6,5,4,2009-03-15,2
60,12150,6,3,8,5,1,2009-03-14,2
60,12149,5,8,6,8,2,2009-03-14,2
60,12148,8,0,8,6,0,2009-03-13,0
60,12147,1,7,1,8,6,2009-03-13,1
60,12146,4,9,3,8,3,2009-03-12,2
60,12145,2,0,0,9,5,2009-03-12,2
60,12144,3,0,2,4,0,2009-03-11,2
60,12143,4,2,8,1,5,2009-03-11,2
60,12142,3,7,3,2,1,2009-03-10,4
60,12141,6,4,2,3,0,2009-03-10,2
60,12140,9,0,1,5,2,2009-03-09,2
60,12139,3,8,5,8,5,2009-03-09,3
60,12138,8,4,6,8,5,2009-03-08,1
60,12137,7,4,6,6,4,2009-03-08,1
60,12136,3,6,6,6,5,2009-03-07,2
60,12135,3,7,5,2,5,2009-03-07,5
60,12134,8,9,9,3,1,2009-03-06,1
60,12133,4,4,1,9,1,2009-03-06,0
60,12132,1,4,0,1,0,2009-03-05,0
60,12131,6,1,4,3,9,2009-03-05,1
60,12130,8,9,9,8,3,2009-03-04,1
60,12129,0,0,0,3,7,2009-03-04,2
60,12128,0,3,8,8,4,2009-03-03,1
60,12127,6,6,5,1,1,2009-03-03,1
60,12126,5,3,0,2,2,2009-03-02,4
60,12125,0,5,1,0,7,2009-03-02,2
60,12124,5,6,1,4,3,2009-03-01,2
60,12123,6,1,2,8,5,2009-03-01,2
60,12122,9,1,5,2,2,2009-02-28,3
60,12121,2,1,4,0,1,2009-02-28,1
60,12120,0,8,0,7,7,2009-02-27,2
60,12119,8,0,1,5,5,2009-02-27,2
60,12118,1,9,8,3,3,2009-02-26,2
60,12117,6,3,4,9,8,2009-02-26,1
60,12116,3,2,5,1,7,2009-02-25,4
60,12115,8,9,0,5,2,2009-02-25,2
60,12114,4,4,5,6,7,2009-02-24,2
60,12113,4,8,2,1,5,2009-02-24,2
60,12112,0,7,8,7,1,2009-02-23,2
60,12111,5,6,7,4,9,2009-02-23,2
60,12110,8,8,1,9,2,2009-02-22,1
60,12109,5,1,2,2,0,2009-02-22,3
60,12108,4,8,6,5,9,2009-02-21,1
60,12107,2,7,6,7,1,2009-02-21,3
60,12106,4,8,2,9,7,2009-02-20,2
60,12105,9,4,4,2,1,2009-02-20,1
60,12104,9,0,6,0,4,2009-02-19,0
60,12103,7,9,1,6,0,2009-02-19,1
60,12102,6,1,8,4,3,2009-02-18,1
60,12101,3,3,5,3,7,2009-02-18,5
60,12100,2,9,5,4,7,2009-02-17,3
60,12099,5,9,0,3,5,2009-02-17,3
60,12098,3,4,1,7,2,2009-02-16,3
60,12097,6,7,2,5,0,2009-02-16,3
60,12096,5,8,8,8,9,2009-02-15,1
60,12095,7,5,6,1,2,2009-02-15,3
60,12094,5,3,2,5,4,2009-02-14,4
60,12093,9,5,4,6,7,2009-02-14,2
60,12092,2,5,6,3,0,2009-02-13,3
60,12091,7,7,0,5,8,2009-02-13,3
60,12090,0,0,4,6,0,2009-02-12,0
60,12089,0,3,9,0,0,2009-02-12,1
60,12088,7,1,2,4,7,2009-02-11,3
60,12087,0,2,9,3,3,2009-02-11,3
60,12086,4,2,9,6,1,2009-02-10,1
60,12085,1,6,2,8,4,2009-02-10,1
60,12084,6,7,1,9,6,2009-02-09,1
60,12083,0,7,5,5,7,2009-02-09,4
60,12082,3,2,8,9,6,2009-02-08,2
60,12081,0,2,3,7,9,2009-02-08,3
60,12080,8,8,0,0,1,2009-02-07,0
60,12079,0,2,9,0,3,2009-02-07,2
60,12078,6,7,3,0,2,2009-02-06,3
60,12077,2,6,4,7,6,2009-02-06,2
60,12076,9,2,4,1,8,2009-02-05,1
60,12075,4,6,4,4,7,2009-02-05,1
60,12074,4,1,2,5,9,2009-02-04,2
60,12073,8,6,5,1,5,2009-02-04,2
60,12072,9,2,8,0,2,2009-02-03,2
60,12071,8,4,5,4,9,2009-02-03,1
60,12070,1,7,8,2,4,2009-02-02,2
60,12069,6,0,4,5,4,2009-02-02,1
60,12068,3,3,0,1,3,2009-02-01,3
60,12067,1,7,2,4,0,2009-02-01,2
60,12066,8,6,9,5,6,2009-01-31,1
60,12065,9,2,8,6,1,2009-01-31,1
60,12064,1,3,1,2,9,2009-01-30,2
60,12063,8,8,1,0,2,2009-01-30,1
60,12062,2,7,5,0,3,2009-01-29,4
60,12061,9,8,4,5,0,2009-01-29,1
60,12060,4,5,6,5,7,2009-01-28,3
60,12059,2,5,1,6,0,2009-01-28,2
60,12058,7,5,7,3,3,2009-01-27,5
60,12057,0,5,4,7,6,2009-01-27,2
60,12056,5,7,0,8,4,2009-01-26,2
60,12055,7,2,8,3,7,2009-01-26,4
60,12054,2,2,9,5,1,2009-01-25,3
60,12053,0,5,1,0,1,2009-01-25,1
60,12052,4,4,2,5,5,2009-01-24,3
60,12051,6,5,4,2,3,2009-01-24,3
60,12050,7,2,1,5,8,2009-01-23,3
60,12049,6,6,0,3,5,2009-01-23,2
60,12048,5,1,8,8,0,2009-01-22,1
60,12047,3,2,5,5,9,2009-01-22,4
60,12046,0,0,2,7,6,2009-01-21,2
60,12045,0,0,8,1,8,2009-01-21,0
60,12044,1,9,3,0,2,2009-01-20,2
60,12043,0,9,7,8,5,2009-01-20,2
60,12042,0,8,3,3,2,2009-01-19,3
60,12041,4,5,7,3,5,2009-01-19,4
60,12040,6,5,3,7,2,2009-01-18,4
60,12039,3,9,7,4,3,2009-01-18,3
60,12038,2,5,0,5,7,2009-01-17,4
60,12037,1,5,4,5,5,2009-01-17,3
60,12036,2,1,5,4,8,2009-01-16,2
60,12035,9,6,7,5,8,2009-01-16,2
60,12034,3,2,9,7,1,2009-01-15,3
60,12033,5,2,0,6,2,2009-01-15,3
60,12032,4,5,1,7,7,2009-01-14,3
60,12031,3,5,4,1,1,2009-01-14,2
60,12030,1,9,9,0,1,2009-01-13,0
60,12029,4,2,4,9,7,2009-01-13,2
60,12028,9,2,0,4,9,2009-01-12,1
60,12027,4,0,8,8,5,2009-01-12,1
60,12026,9,7,9,2,7,2009-01-11,3
60,12025,6,1,5,6,6,2009-01-11,1
60,12024,0,3,0,5,0,2009-01-10,2
60,12023,9,4,0,6,5,2009-01-10,1
60,12022,4,1,7,3,3,2009-01-09,3
60,12021,1,2,4,5,7,2009-01-09,3
60,12020,7,5,4,5,7,2009-01-08,4
60,12019,8,4,5,7,6,2009-01-08,2
60,12018,2,0,6,5,0,2009-01-07,2
60,12017,9,4,5,0,3,2009-01-07,2
60,12016,6,0,3,5,8,2009-01-06,2
60,12015,8,4,4,4,2,2009-01-06,1
60,12014,9,3,0,2,7,2009-01-05,3
60,12013,1,3,6,0,5,2009-01-05,2
60,12012,8,6,9,8,2,2009-01-04,1
60,12011,4,6,8,8,6,2009-01-04,0
60,12010,0,7,7,6,6,2009-01-03,2
60,12009,7,1,1,7,0,2009-01-03,2
60,12008,8,6,4,6,2,2009-01-02,1
60,12007,9,1,5,9,1,2009-01-02,1
60,12006,9,8,5,0,2,2009-01-01,2
60,12005,1,0,9,5,1,2009-01-01,1
60,12004,1,5,2,2,2,2008-12-31,4
60,12003,1,3,1,8,2,2008-12-31,2
60,12002,3,8,8,9,2,2008-12-30,2
60,12001,4,7,6,2,0,2008-12-30,2
60,12000,9,0,3,5,1,2008-12-29,2
60,11999,2,3,9,6,6,2008-12-29,2
60,11998,7,9,5,3,4,2008-12-28,3
60,11997,5,7,3,2,8,2008-12-28,4
60,11996,1,3,1,8,6,2008-12-27,1
60,11995,2,3,9,6,8,2008-12-27,2
60,11994,4,9,6,1,3,2008-12-26,1
60,11993,2,2,2,8,5,2008-12-26,4
60,11992,5,0,6,3,4,2008-12-25,2
60,11991,7,7,1,1,6,2008-12-25,2
60,11990,5,9,7,5,7,2008-12-24,4
60,11989,0,6,8,5,0,2008-12-24,1
60,11988,8,0,4,8,8,2008-12-23,0
60,11987,5,0,3,8,0,2008-12-23,2
60,11986,2,5,1,7,2,2008-12-22,4
60,11985,2,6,7,5,5,2008-12-22,4
60,11984,7,1,8,5,2,2008-12-21,3
60,11983,2,6,7,7,3,2008-12-21,4
60,11982,6,1,0,3,4,2008-12-20,1
60,11981,3,7,2,1,3,2008-12-20,4
60,11980,8,6,5,2,9,2008-12-19,2
60,11979,6,0,1,6,1,2008-12-19,0
60,11978,7,9,9,3,4,2008-12-18,2
60,11977,7,7,3,2,6,2008-12-18,4
60,11976,2,3,6,8,7,2008-12-17,3
60,11975,3,7,5,4,4,2008-12-17,3
60,11974,4,9,0,3,5,2008-12-16,2
60,11973,2,0,6,5,0,2008-12-16,2
60,11972,0,2,9,5,4,2008-12-15,2
60,11971,7,4,7,1,9,2008-12-15,2
60,11970,8,6,9,8,4,2008-12-14,0
60,11969,0,2,3,0,7,2008-12-14,3
60,11968,0,2,1,0,7,2008-12-13,2
60,11967,5,2,0,1,9,2008-12-13,2
60,11966,0,3,7,0,2,2008-12-12,3
60,11965,8,0,7,7,9,2008-12-12,2
60,11964,8,6,4,5,4,2008-12-11,1
60,11963,2,5,8,6,9,2008-12-11,2
60,11962,9,7,2,1,5,2008-12-10,3
60,11961,0,1,1,5,8,2008-12-10,1
60,11960,8,2,0,7,1,2008-12-09,2
60,11959,5,0,5,8,3,2008-12-09,3
60,11958,0,0,6,6,5,2008-12-08,1
60,11957,7,5,4,5,9,2008-12-08,3
60,11956,6,8,0,2,1,2008-12-07,1
60,11955,6,7,6,4,1,2008-12-07,1
60,11954,8,7,7,1,9,2008-12-06,2
60,11953,2,5,2,9,0,2008-12-06,3
60,11952,5,2,9,1,3,2008-12-05,3
60,11951,2,7,6,2,0,2008-12-05,3
60,11950,9,1,2,3,1,2008-12-04,2
60,11949,5,5,4,0,7,2008-12-04,3
60,11948,1,2,6,7,8,2008-12-03,2
60,11947,5,5,2,8,1,2008-12-03,3
60,11946,3,5,3,0,5,2008-12-02,4
60,11945,8,8,7,3,0,2008-12-02,2
60,11944,8,9,6,6,4,2008-12-01,0
60,11943,1,0,5,2,5,2008-12-01,3
60,11942,6,2,5,8,4,2008-11-30,2
60,11941,1,5,7,3,7,2008-11-30,4
60,11940,5,1,4,7,8,2008-11-29,2
60,11939,5,5,2,8,7,2008-11-29,4
60,11938,1,6,2,5,4,2008-11-28,2
60,11937,9,5,9,3,7,2008-11-28,3
60,11936,2,8,7,9,5,2008-11-27,3
60,11935,9,3,7,8,7,2008-11-27,3
60,11934,2,6,7,6,3,2008-11-26,3
60,11933,5,6,2,3,5,2008-11-26,4
60,11932,9,9,2,6,0,2008-11-25,1
60,11931,2,4,8,5,9,2008-11-25,2
60,11930,3,7,0,7,9,2008-11-24,3
60,11929,5,1,1,1,7,2008-11-24,2
60,11928,4,9,8,8,8,2008-11-23,0
60,11927,2,8,7,8,2,2008-11-23,3
60,11926,1,9,0,2,7,2008-11-22,2
60,11925,2,7,3,5,3,2008-11-22,5
60,11924,4,4,5,3,3,2008-11-21,3
60,11923,9,3,5,1,7,2008-11-21,3
60,11922,1,3,8,0,5,2008-11-20,2
60,11921,1,1,0,5,3,2008-11-20,2
60,11920,5,6,2,8,5,2008-11-19,3
60,11919,1,8,4,3,6,2008-11-19,1
60,11918,1,6,1,9,8,2008-11-18,0
60,11917,5,9,7,2,5,2008-11-18,4
60,11916,6,5,0,3,4,2008-11-17,2
60,11915,9,1,2,5,8,2008-11-17,2
60,11914,5,4,4,8,2,2008-11-16,2
60,11913,6,2,9,9,8,2008-11-16,1
60,11912,4,7,1,7,0,2008-11-15,2
60,11911,4,9,1,6,0,2008-11-15,0
60,11910,1,6,4,4,9,2008-11-14,0
60,11909,9,3,4,4,1,2008-11-14,1
60,11908,9,2,0,5,6,2008-11-13,2
60,11907,9,2,7,3,8,2008-11-13,3
60,11906,6,2,7,3,1,2008-11-12,3
60,11905,2,4,5,1,8,2008-11-12,2
60,11904,8,3,5,9,4,2008-11-11,2
60,11903,6,1,1,8,3,2008-11-11,1
60,11902,8,3,2,4,4,2008-11-10,2
60,11901,7,9,6,5,7,2008-11-10,3
60,11900,3,6,9,5,2,2008-11-09,3
60,11899,9,1,9,9,4,2008-11-09,0
60,11898,1,8,7,8,2,2008-11-08,2
60,11897,9,3,4,3,6,2008-11-08,2
60,11896,0,9,1,7,2,2008-11-07,2
60,11895,4,5,1,3,3,2008-11-07,3
60,11894,5,1,8,4,2,2008-11-06,2
60,11893,2,7,9,7,0,2008-11-06,3
60,11892,3,6,2,5,4,2008-11-05,3
60,11891,1,6,9,2,2,2008-11-05,2
60,11890,5,6,5,5,2,2008-11-04,4
60,11889,4,7,4,7,8,2008-11-04,2
60,11888,5,9,2,7,7,2008-11-03,4
60,11887,7,1,6,9,9,2008-11-03,1
60,11886,6,8,2,9,7,2008-11-02,2
60,11885,1,5,7,5,4,2008-11-02,3
60,11884,8,3,9,6,7,2008-11-01,2
60,11883,4,1,8,1,5,2008-11-01,1
60,11882,8,7,1,2,0,2008-10-31,2
60,11881,6,4,6,4,1,2008-10-31,0
60,11880,5,8,2,0,5,2008-10-30,3
60,11879,1,1,9,8,2,2008-10-30,1
60,11878,7,8,4,1,8,2008-10-29,1
60,11877,5,7,0,4,3,2008-10-29,3
60,11876,9,2,5,5,1,2008-10-28,3
60,11875,3,3,2,4,3,2008-10-28,4
60,11874,7,5,7,7,3,2008-10-27,5
60,11873,2,0,8,3,9,2008-10-27,2
60,11872,4,1,4,1,3,2008-10-26,1
60,11871,8,2,4,8,1,2008-10-26,1
60,11870,8,6,9,7,9,2008-10-25,1
60,11869,8,2,0,1,0,2008-10-25,1
60,11868,6,5,7,3,2,2008-10-24,4
60,11867,3,9,8,2,8,2008-10-24,2
60,11866,9,8,0,1,5,2008-10-23,1
60,11865,3,2,3,5,5,2008-10-23,5
60,11864,2,4,8,5,9,2008-10-22,2
60,11863,9,4,0,9,3,2008-10-22,1
60,11862,9,5,3,7,4,2008-10-21,3
60,11861,9,5,7,6,7,2008-10-21,3
60,11860,1,6,2,2,9,2008-10-20,2
60,11859,0,9,9,6,3,2008-10-20,1
60,11858,1,0,7,9,9,2008-10-19,1
60,11857,7,4,4,4,5,2008-10-19,2
60,11856,2,1,6,5,9,2008-10-18,2
60,11855,4,9,6,9,3,2008-10-18,1
60,11854,4,0,4,0,4,2008-10-17,0
60,11853,7,4,0,2,5,2008-10-17,3
60,11852,4,1,5,8,5,2008-10-16,2
60,11851,4,8,7,5,1,2008-10-16,2
60,11850,5,6,1,5,7,2008-10-15,3
60,11849,1,6,2,2,5,2008-10-15,3
60,11848,4,4,2,3,9,2008-10-14,2
60,11847,5,0,3,2,7,2008-10-14,4
60,11846,8,4,6,7,2,2008-10-13,2
60,11845,4,8,6,6,2,2008-10-13,1
60,11844,2,3,4,3,0,2008-10-12,3
60,11843,8,3,2,8,2,2008-10-12,3
60,11842,9,4,8,2,5,2008-10-11,2
60,11841,1,8,8,7,0,2008-10-11,1
60,11840,1,6,3,4,4,2008-10-10,1
60,11839,4,7,7,3,0,2008-10-10,3
60,11838,4,7,2,6,4,2008-10-09,2
60,11837,9,0,6,7,4,2008-10-09,1
60,11836,2,2,0,7,4,2008-10-08,3
60,11835,8,4,2,7,4,2008-10-08,2
60,11834,7,1,3,0,7,2008-10-07,3
60,11833,3,7,1,7,1,2008-10-07,3
60,11832,0,8,2,6,4,2008-10-06,1
60,11831,6,0,6,6,5,2008-10-06,1
60,11830,5,0,0,9,7,2008-10-05,2
60,11829,8,2,7,8,9,2008-10-05,2
60,11828,3,1,0,3,3,2008-10-04,3
60,11827,5,2,5,2,8,2008-10-04,4
60,11826,4,0,6,7,9,2008-10-03,1
60,11825,9,5,8,0,9,2008-10-03,1
60,11824,2,0,8,0,0,2008-10-02,1
60,11823,8,7,2,0,7,2008-10-02,3
60,11822,3,3,6,2,7,2008-10-01,4
60,11821,9,1,5,8,0,2008-10-01,1
60,11820,5,6,7,0,0,2008-09-30,2
60,11819,0,4,6,3,1,2008-09-30,1
60,11818,8,8,5,4,3,2008-09-29,2
60,11817,1,6,7,1,8,2008-09-29,1
60,11816,1,7,2,9,6,2008-09-28,2
60,11815,8,6,0,6,8,2008-09-28,0
60,11814,5,8,3,3,6,2008-09-27,3
60,11813,1,4,4,7,7,2008-09-27,2
60,11812,9,8,0,9,2,2008-09-26,1
60,11811,6,5,2,5,3,2008-09-26,4
60,11810,8,2,0,4,3,2008-09-25,2
60,11809,8,9,7,6,3,2008-09-25,2
60,11808,5,6,6,4,8,2008-09-24,1
60,11807,5,7,3,5,5,2008-09-24,5
60,11806,5,6,9,4,9,2008-09-23,1
60,11805,1,9,1,6,3,2008-09-23,1
60,11804,1,4,5,3,2,2008-09-22,3
60,11803,4,1,3,4,2,2008-09-22,2
60,11802,6,4,0,1,5,2008-09-21,1
60,11801,1,0,7,1,2,2008-09-21,2
60,11800,6,0,6,1,2,2008-09-20,1
60,11799,2,7,2,0,6,2008-09-20,3
60,11798,3,4,1,0,1,2008-09-19,1
60,11797,4,0,0,0,0,2008-09-19,0
60,11796,7,3,4,2,1,2008-09-18,3
60,11795,8,0,5,7,4,2008-09-18,2
60,11794,6,9,8,0,4,2008-09-17,0
60,11793,2,4,2,8,8,2008-09-17,2
60,11792,8,9,1,5,4,2008-09-16,1
60,11791,9,2,7,9,3,2008-09-16,3
60,11790,0,9,1,7,4,2008-09-15,1
60,11789,6,5,1,0,4,2008-09-15,1
60,11788,0,6,7,8,6,2008-09-14,1
60,11787,9,7,8,3,4,2008-09-14,2
60,11786,7,5,5,8,0,2008-09-13,3
60,11785,0,7,7,6,4,2008-09-13,2
60,11784,6,4,8,8,6,2008-09-12,0
60,11783,3,0,8,1,0,2008-09-12,1
60,11782,9,1,8,5,1,2008-09-11,1
60,11781,9,3,5,4,9,2008-09-11,2
60,11780,6,1,7,3,9,2008-09-10,2
60,11779,2,7,9,3,8,2008-09-10,3
60,11778,0,6,0,4,5,2008-09-09,1
